"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","cc.025","cc.975","sat"
"44",34.9124548724915,-66.5383621465981,0.374712643678161,2.45181765193525,-0.262541043931137,2.48563883450182,148.071475243938,0,6.33333333333333,138.060287300198,0.0625,0.704302832244008,"GOES16"
"45",34.802359522608,-66.385917769854,0.37037037037037,2.57477951520368,-1.1491439462405,2.35099693332557,142.129777908353,0,6.66666666666667,141.513816480283,0.0714285714285714,0.777777777777778,"GOES16"
"46",34.6922641727244,-66.23347339311,0.312056737588652,2.52516603204095,-0.705309514331185,2.13605533341214,138.804742169792,0,7,144.681271997186,0,0.666666666666667,"GOES16"
"47",34.5871995655796,-66.087719928813,0.306636155606407,2.39156338501544,0.436608705066523,1.98623453056785,132.217614135981,0,7.33333333333333,147.472236231754,0,0.68,"GOES16"
"48",34.4821349584347,-65.941966464516,0.297235023041475,2.42907221232405,0.310858277123065,1.88232859689313,129.823708910343,0,7.66666666666667,149.79495798278,0.111111111111111,0.652173913043478,"GOES16"
"49",34.3770703512899,-65.796213000219,0.246575342465753,2.37670545040245,0.784114281687474,1.61492310577502,110.505481441158,0,8,151.502600787437,0,0.586363636363634,"GOES16"
"50",34.2708859859245,-65.639984376606,0.219178082191781,2.37660315382731,0.880017879459428,1.41327280074052,104.23170320416,0,8.33333333333333,152.498295997376,0,0.526315789473684,"GOES16"
"51",34.164701620559,-65.4837557529929,0.210045662100457,2.24851362000812,1.87738160798046,1.33721234396814,105.83225409888,0,8.66666666666667,152.685712526922,0,0.652173913043478,"GOES16"
"52",34.0585172551936,-65.3275271293799,0.207762557077626,2.18790610532319,2.41011278688698,1.41563929867459,101.07878193127,0,9,152.049804966199,0,0.571428571428571,"GOES16"
"53",33.9533074333365,-65.1712331219708,0.21689497716895,2.26742661370538,1.86200481269601,1.4304095264099,102.480910068964,0,9.33333333333333,150.640616569345,0,0.571428571428571,"GOES16"
"54",33.8480976114794,-65.0149391145618,0.234624145785877,2.4078454354584,0.901895141601585,1.55233738501821,103.113693652251,0,9.66666666666667,148.562839655778,0,0.64,"GOES16"
"55",33.7428877896223,-64.8586451071527,0.243181818181818,2.30639510747022,1.63250256424432,1.57684880714356,101.522600081969,0,10,145.937589610707,0,0.653846153846154,"GOES16"
"56",33.6357974713358,-64.7018304644645,0.266514806378132,2.21697794149319,2.30604334122098,1.67485650248639,105.813702793593,0,10.3333333333333,142.883679331299,0,0.730769230769231,"GOES16"
"57",33.5287071530493,-64.5450158217763,0.268181818181818,2.20535112671392,2.42356889671257,1.77155621834099,116.985853191873,0,10.6666666666667,139.500530589711,0,0.740740740740741,"GOES16"
"58",33.4216168347628,-64.3882011790881,0.287015945330296,2.29822905820871,1.75426146309333,1.89386376577317,118.171019040229,0,11,135.864450684984,0,0.76,"GOES16"
"59",33.3143978235376,-64.2393650608197,0.324263038548753,2.29169903442041,1.84741780295303,2.12306958575503,131.366673764448,0,11.3333333333333,132.038703658954,0,0.8,"GOES16"
"60",33.2071788123123,-64.0905289425512,0.297482837528604,2.33486443353288,1.55200555118517,1.87523920777802,119.888854539667,0,11.6666666666667,128.063914615448,0,0.689655172413793,"GOES16"
"61",33.0999598010871,-63.9416928242827,0.306122448979592,2.22363853155632,2.3943442413426,1.84121704730047,118.850501546322,0,12,123.978881143929,0,0.703703703703704,"GOES16"
"62",32.9905502517853,-63.7974977355689,0.271070615034169,2.17102014836742,2.83060966119536,1.69761469337351,104.78138564706,0,12.3333333333333,119.812008208186,0,0.625,"GOES16"
"63",32.8811407024834,-63.6533026468551,0.2686230248307,2.14740279471838,2.98297992671304,1.74073644171618,108.055870301203,0,12.6666666666667,115.585804717535,0.0833333333333333,0.643778801843317,"GOES16"
"64",32.7717311531815,-63.5091075581413,0.309417040358744,2.16583045582596,2.82793929232419,2.04615606850372,124.137514550999,0,13,111.308059880552,0.111111111111111,0.75,"GOES16"
"65",32.6606155254089,-63.3734241921122,0.300448430493274,2.11694290499756,3.15474278546764,2.13456283170613,132.831734662759,0,13.3333333333333,107.000839113655,0.1,0.683862068965514,"GOES16"
"66",32.5494998976363,-63.2377408260832,0.315909090909091,2.22274571934842,2.36234758270455,2.09022027790038,119.200659878116,0,13.6666666666667,102.677357708324,0.105263157894737,0.714285714285714,"GOES16"
"67",32.4383842698637,-63.1020574600541,0.299086757990868,2.262862047854,2.12064459486973,2.42296943870547,129.92292397257,0,14,98.344154723703,0.103815789473684,0.681818181818182,"GOES16"
