"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","ctt.25","ctt.75","cod.25","cod.75","nd.25","nd.75","cth.25","cth.75","cc.025","cc.975","cod.me","sat"
"1",38.5342611872152,-73.5801856224673,0.445780115201603,1715.39050535988,-0.186430996908528,4.2789680986977,164.506219647408,-1,-5.91666666666667,43.4421738041573,-9.0600025501102,9.15999704264107,0.529999988153577,6.01999986544251,61.4680216784297,251.877100573348,750,2600,0,0.992520543350662,1.9499999564141,"MODIS"
"2",38.30890381814,-73.3138185868947,0.771736526946108,2437.31559854897,-5.22833075309493,13.8581865165927,228.364649024733,0,-4.91666666666667,43.1276431137725,-12.2300024792552,-1.92000270970163,2.77999993786216,21.8299995120615,109.396320748311,331.773115790749,1650,3400,0.149303975371436,1,9.54999978654086,"MODIS"
"3",38.1069799040852,-73.0021111533863,0.989733059548255,3179.35204198038,-10.4012185821905,33.6765541183632,267.738159341418,1,-3.91666666666667,42.8063289984029,-12.2300024792552,-10.7000025134533,14.2599996812642,47.4999989382923,212.297910526271,329.940291842194,3100,3400,0.956963848039216,1,28.3999993652105,"MODIS"
"4",37.8550953696784,-72.5181982844792,1,3843.6231884058,-9.18029240249405,29.0468979014759,136.737707684103,-1,-2.58333333333333,40.2765507246377,-9.36000254340468,-9.0000025514513,23.4699994754046,34.9699992183596,121.112335917354,150.903806693923,3700,3950,1,1,30.0599993281066,"MODIS"
"5",37.6721441461148,-72.1227021081435,1,3905.57363710334,-9.42504729378139,29.6038235856585,118.917023435822,0,-1.58333333333333,40.406802278275,-10.3600025210529,-9.0000025514513,23.2899994794279,36.0799991935491,102.676192991462,137.02203247453,3950,3950,1,1,30.0799993276596,"MODIS"
"6",37.4943807978672,-71.6955562856333,0.93138449045879,3715.44863987008,-7.70008784238239,22.915590230793,71.3096293722781,1,-0.583333333333333,40.5529476248477,-9.9200025308877,-8.42000256441531,13.6599996946752,32.8599992655218,31.9056625720513,113.106485797182,3650,3950,0.764221525600836,1,23.7899994682521,"MODIS"
"7",37.839677414287,-72.4861937454713,1,3200.39219843121,-8.99597668764554,26.4149538297621,203.79146627278,-1,-2.5,40.6329277082892,-10.300002522394,-8.45000256374476,19.209999570623,33.5799992494285,155.391176379771,243.159191495383,2900,3400,1,1,26.0799994170666,"MODIS"
"8",37.65713903895,-72.0884092274874,1,3464.24525630133,-9.79534946089064,31.8409282036212,150.840268842172,0,-1.5,40.7408609459077,-10.300002522394,-9.43000254184005,25.859999421984,38.5149991391227,110.694548660778,185.551517447632,3400,3650,1,1,32.5499992724508,"MODIS"
"9",37.4798352782483,-71.6581371540498,0.998044965786901,3664.63831867058,-10.501366154257,32.9267245817234,117.034331709596,1,-0.5,40.9188954056696,-11.2000025022775,-10.300002522394,26.3924994100817,40.4374990961514,97.5524275595458,127.627665240148,3650,3900,0.891891891891892,1,34.4099992308766,"MODIS"
"10",36.3324360698971,-68.824152205649,0,2660.98421229426,-0.633207156282983,0,NA,-1,5.08333333333333,126.771997038987,-8.16000257022677,4.13999715484681,0,0,NA,NA,1700,3700,0,0,0,"MODIS"
