"","lat","lon","lwp","lwp.25","lwp.75","sat","tdiff","time.rel"
"1",37.4993744702046,-70.3077453354956,89.2654966513316,61.1899909973145,105.059997558594,"MAC-LWP",-1,-1
"2",37.141878173913,-69.7731866588629,172.117121237296,115.562490463257,198.592479705811,"MAC-LWP",0,0
"3",36.7819720370285,-69.2436523742914,177.449341328939,132.270004272461,197.719985961914,"MAC-LWP",1,1
"4",38.1172448960173,-71.3086593401032,51.2276388127753,40.9972152709961,59.1429901123047,"MAC-LWP",-1,-3
"5",37.8215010958042,-70.8178179877541,89.9506559753418,51.1899948120117,86.2954216003418,"MAC-LWP",0,-2
"6",37.4993744702046,-70.3077453354956,166.632726271947,75.0599975585938,210.171367645264,"MAC-LWP",1,-1
"7",37.8215010958042,-70.8178179877541,89.9506559753418,51.1899948120117,86.2954216003418,"MAC-LWP",-1,-2
"8",37.4993744702046,-70.3077453354956,166.632726271947,75.0599975585938,210.171367645264,"MAC-LWP",0,-1
"9",37.141878173913,-69.7731866588629,244.638739267985,156.694999694824,344.050384521484,"MAC-LWP",1,0
"10",39.5830815482052,-73.4158586141419,36.2456501877826,12.7689969539642,59.1949920654297,"MAC-LWP",1,-8
"11",39.5830815482052,-73.4158586141419,36.2456501877826,12.7689969539642,59.1949920654297,"MAC-LWP",0,-8
"12",39.280225709218,-73.0134815215677,65.1698643366496,36.0807504653931,85.0599899291992,"MAC-LWP",1,-7
"13",36.7819720370285,-69.2436523742914,177.449341328939,132.270004272461,197.719985961914,"MAC-LWP",-1,1
"14",36.4413573150923,-68.7065089102955,127.492155486462,108.400001525879,142.270004272461,"MAC-LWP",0,2
"15",36.0945752878346,-68.1897303067899,106.878540356954,92.2700042724609,118.897491455078,"MAC-LWP",1,3
"16",38.6859017723558,-72.2110263403006,31.0991837263107,20.2494292259216,35.5951433181763,"MAC-LWP",-1,-5
"17",38.4028012709124,-71.7759150913286,58.9256108325461,36.2244281768799,68.7292175292969,"MAC-LWP",0,-4
"18",38.1172448960173,-71.3086593401032,100.727569580078,60.861177444458,136.762508392334,"MAC-LWP",1,-3
"19",38.9776578637913,-72.6201869896975,13.4402995179681,6.76520776748657,20.2574291229248,"MAC-LWP",-1,-6
"20",38.6859017723558,-72.2110263403006,31.0991837263107,20.2494292259216,35.5951433181763,"MAC-LWP",0,-5
"21",38.4028012709124,-71.7759150913286,58.9256108325461,36.2244281768799,68.7292175292969,"MAC-LWP",1,-4
"22",38.6859017723558,-72.2110263403006,47.8759956359863,42.6794967651367,53.0724945068359,"MAC-LWP",1,-5
"23",39.5830815482052,-73.4158586141419,28.3879986127218,4.22599601745605,34.1429986953735,"MAC-LWP",-1,-8
"24",39.280225709218,-73.0134815215677,60.522249341011,26.3950004577637,78.7625007629395,"MAC-LWP",0,-7
"25",38.9776578637913,-72.6201869896975,112.145586125991,95.0599975585938,123.620002746582,"MAC-LWP",1,-6
"26",38.4028012709124,-71.7759150913286,46.5872974395752,34.1143188476562,63.8944358825684,"MAC-LWP",-1,-4
"27",38.1172448960173,-71.3086593401032,67.0984788782456,46.2737159729004,85.7519302368164,"MAC-LWP",0,-3
"28",37.8215010958042,-70.8178179877541,153.73981924618,85.7519302368164,146.934432983398,"MAC-LWP",1,-2
"29",33.0999598010871,-63.9416928242827,78.210326307911,63.8199882507324,79.7499961853027,"MAC-LWP",-1,12
"30",32.7717311531815,-63.5091075581413,75.3700845922743,63.8199882507324,83.8199920654297,"MAC-LWP",0,13
"31",32.4383842698637,-63.1020574600541,80.9623914062977,63.4599914550781,93.4599990844727,"MAC-LWP",1,14
"32",33.4216168347628,-64.3882011790881,80.1859047629616,65.7699890136719,85.7699890136719,"MAC-LWP",-1,11
"33",33.0999598010871,-63.9416928242827,73.6065876700661,65.7699890136719,75.7700042724609,"MAC-LWP",0,12
"34",32.7717311531815,-63.5091075581413,74.6930904388428,64.3074884414673,83.8199920654297,"MAC-LWP",1,13
"35",29.7152511067354,-61.1236677059503,86.3402882019679,64.2184991836548,105.145246505737,"MAC-LWP",-1,23
"36",29.4776714926189,-61.0777579192787,77.8864543040594,52.8574924468994,92.7020034790039,"MAC-LWP",0,24
"37",30.2220717793489,-61.2846477176506,75.3629295349121,58.328742980957,90.7887496948242,"MAC-LWP",-1,21
"38",29.9631565808666,-61.1941325360149,75.8631834983826,64.4279975891113,83.0792503356934,"MAC-LWP",0,22
"39",29.7152511067354,-61.1236677059503,69.1117458939552,53.1402416229248,82.4749984741211,"MAC-LWP",1,23
"40",32.4383842698637,-63.1020574600541,80.9623914062977,63.4599914550781,93.4599990844727,"MAC-LWP",-1,14
"41",32.1167755289985,-62.7036791964346,83.1087957129759,60.8537406921387,95.3412494659424,"MAC-LWP",0,15
"42",31.7865407200652,-62.3379691338392,84.4548191343035,59.4149923324585,103.459999084473,"MAC-LWP",1,16
"43",32.7717311531815,-63.5091075581413,75.3700845922743,63.8199882507324,83.8199920654297,"MAC-LWP",-1,13
"44",32.4383842698637,-63.1020574600541,80.9623914062977,63.4599914550781,93.4599990844727,"MAC-LWP",0,14
"45",32.1167755289985,-62.7036791964346,83.1087957129759,60.8537406921387,95.3412494659424,"MAC-LWP",1,15
"46",32.1167755289985,-62.7036791964346,74.5164168582243,53.5499954223633,89.4149971008301,"MAC-LWP",-1,15
"47",31.7865407200652,-62.3379691338392,67.3030330113002,41.252498626709,91.8249988555908,"MAC-LWP",0,16
"48",31.4523081934201,-62.0171776061666,81.8533554375172,48.3837490081787,94.3127498626709,"MAC-LWP",1,17
"49",33.7428877896223,-64.8586451071527,91.1716649797228,85.7699890136719,103.270004272461,"MAC-LWP",-1,10
"50",33.4216168347628,-64.3882011790881,77.699254212556,65.7699890136719,85.7699890136719,"MAC-LWP",0,11
"51",33.0999598010871,-63.9416928242827,73.361030447072,65.7699890136719,75.7700042724609,"MAC-LWP",1,12
