"","lat","lon","cc","cth","ctt","cod","nd","time.rel","sza","cc.025","cc.975"
"1",39.0598902948369,-74.1261739095799,0.162094763092269,1.53240965846039,-3.97126697358629,1.25260249620067,88.6433904153426,-8,76.0600443243089,0,0.627314814814815
"2",38.9732142893456,-74.0376249360859,0.249376558603491,1.64588591456413,-4.6062652850973,1.65656332675358,93.7075819767145,-7.66666666666667,72.1372350944843,0,0.884615384615385
"3",38.8865382838543,-73.9490759625919,0.26865671641791,1.72122726044636,-4.64237844595322,1.98515343328762,95.3824647616834,-7.33333333333333,68.2460154633024,0,0.958333333333333
"4",38.799862278363,-73.8605269890978,0.324257425742574,1.82116682291879,-4.91826623665478,2.58604178614891,104.386125649538,-7,64.4029011490321,0,1
"5",38.7176451035679,-73.7743740115682,0.353960396039604,1.8636381072086,-4.64724020733927,3.02681613919132,106.962021769518,-6.66666666666667,60.6320110453237,0,0.962962962962963
"6",38.6354279287728,-73.6882210340386,0.42014742014742,1.88155196002301,-4.15448150634763,3.84737862728957,113.115558499636,-6.33333333333333,56.9492521450033,0,1
"7",38.5532107539777,-73.602068056509,0.502463054187192,2.05614312014349,-4.76020975574806,4.50873387839847,123.073926879628,-6,53.385975861197,0,1
"8",38.4774124869276,-73.5145383203421,0.58128078817734,2.250340053885,-5.60538438211273,5.50706541578611,130.387864931368,-5.66666666666667,49.9719262334514,0,1
"9",38.4016142198774,-73.4270085841751,0.594059405940594,2.37166308228622,-5.7214031326801,7.04432841589545,138.776232398127,-5.33333333333333,46.7472592910918,0,1
"10",38.3258159528272,-73.3394788480082,0.705882352941177,2.32862479630673,-4.57945612539157,9.37329615506471,148.008545678017,-5,43.7577021355722,0.04,1
"11",38.2581674140784,-73.2368378035544,0.821515892420538,2.50064343520074,-5.11789065783062,11.848542938314,154.310464183733,-4.66666666666667,41.0646800388625,0.269230769230769,1
"12",38.1905188753295,-73.1341967591007,0.931540342298289,2.73492243179191,-6.09898968162627,15.0412391561168,179.198466276781,-4.33333333333333,38.7313022007278,0.730769230769231,1
"13",38.1228703365807,-73.0315557146469,0.985365853658537,2.9217009140224,-6.94881882086031,17.998471955846,233.224341631709,-4,36.8404657968661,0.958333333333333,1
"14",38.0593086065989,-72.9137774696042,1,3.10985847372208,-7.94709218714356,21.4008980104813,280.000147803425,-3.66666666666667,35.4629084547651,1,1
"15",37.9957468766171,-72.7959992245615,1,3.25074559334412,-8.97518797939261,26.3855269360311,256.561157069688,-3.33333333333333,34.6599531729244,1,1
"16",37.9321851466354,-72.6782209795188,1,3.29519670591122,-9.2341030958222,29.7249860321603,226.428739032451,-3,34.4839539411591,1,1
"17",37.8705133250698,-72.5502028234871,1,3.32148225065591,-9.25078931430685,33.6612725073589,246.512239325518,-2.66666666666667,34.9380958206988,1,1
"18",37.8088415035041,-72.4221846674555,1,3.33725391776816,-9.10806521813844,37.1929261522386,292.943404453844,-2.33333333333333,36.0054715906532,1,1
"19",37.7471696819385,-72.2941665114238,1,3.34773072918642,-8.93208086328597,38.4954719983258,255.120569397592,-2,37.6353361537156,1,1
"20",37.6871492532795,-72.1569949887996,1,3.35587806563112,-8.74582172236775,39.2641443594316,194.557032471731,-1.66666666666667,39.7585898669522,1,1
"21",37.6271288246205,-72.0198234661753,1,3.3599197985178,-8.53245908438439,39.6803917896317,202.762361030027,-1.33333333333333,42.2987422621394,1,1
"22",37.5671083959615,-71.8826519435511,1,3.36874731957624,-8.43554516483618,39.0792971670916,178.249873485453,-1,45.1819456809961,1,1
"23",37.508926317486,-71.7329754172169,1,3.37097554023449,-8.26071021740251,38.5096843334345,161.558615159061,-0.666666666666667,48.3552236465307,1,1
"24",37.4507442390106,-71.5832988908827,0.992771084337349,3.36227763704507,-8.00618205242844,36.3020548050662,141.421958362346,-0.333333333333333,51.7547332671751,0.96,1
"25",37.3925621605351,-71.4336223645485,0.980722891566265,3.33030201268483,-7.41144813629516,37.0514614625149,125.471718393909,0,55.3338948445148,0.88,1
"26",37.3338126221009,-71.2846416955898,0.971223021582734,3.2937410909396,-6.97768418238712,40.8675409967093,115.238984153758,0.333333333333333,59.0586420329069,0.846153846153846,1
"27",37.2750630836667,-71.135661026631,0.96875,3.24800359886813,-6.30885307587772,39.3046910390258,106.815343473957,0.666666666666667,62.8982849854689,0.846153846153846,1
