"","lat","lon","lwp","lwp.25","lwp.75","sat","tdiff","time.rel"
"1",37.3925621605351,-71.4336223645485,361.465511097628,226.779998779297,497.549865722656,"MAC-LWP",-1,0
"2",37.2163135452325,-70.9866803576723,276.796155726656,165.409980773926,342.517456054688,"MAC-LWP",0,1
"3",37.0353828874347,-70.4979723654853,215.518576459187,156.619995117188,216.889999389648,"MAC-LWP",1,2
"4",37.7471696819385,-72.2941665114238,320.563421122233,193.619979858398,432.657867431641,"MAC-LWP",-1,-2
"5",37.5671083959615,-71.8826519435511,376.682335217794,288.670143127441,471.952529907227,"MAC-LWP",0,-1
"6",37.3925621605351,-71.4336223645485,283.734874201756,168.659706115723,412.857879638672,"MAC-LWP",1,0
"7",39.0598902948369,-74.1261739095799,23.8775997161865,19.1429977416992,26.3950004577637,"MAC-LWP",0,-8
"8",38.799862278363,-73.8605269890978,37.5496826171875,27.3500003814697,48.3049964904785,"MAC-LWP",1,-7
"9",37.0353828874347,-70.4979723654853,256.252067871094,184.199996948242,329.708557128906,"MAC-LWP",-1,2
"10",36.8102991255713,-69.9557216495961,203.586496734619,177.484996795654,221.962490081787,"MAC-LWP",0,3
"11",36.5843523047049,-69.4054240996388,195.892663574219,174.79500579834,224.794990539551,"MAC-LWP",1,4
"12",37.5671083959615,-71.8826519435511,376.682335217794,288.670143127441,471.952529907227,"MAC-LWP",-1,-1
"13",37.3925621605351,-71.4336223645485,283.734874201756,168.659706115723,412.857879638672,"MAC-LWP",0,0
"14",37.2163135452325,-70.9866803576723,188.819706531281,146.889999389648,210.028434753418,"MAC-LWP",1,1
"15",37.9321851466354,-72.6782209795188,189.355552392847,89.5177917480469,248.430446624756,"MAC-LWP",-1,-3
"16",37.7471696819385,-72.2941665114238,327.901450856527,187.452987670898,468.70841217041,"MAC-LWP",0,-2
"17",37.5671083959615,-71.8826519435511,371.86459684372,280.900993347168,483.599380493164,"MAC-LWP",1,-1
"18",38.3258159528272,-73.3394788480082,24.7947082147002,1.34443011879921,41.2046976089478,"MAC-LWP",-1,-5
"19",38.1228703365807,-73.0315557146469,73.5803674249088,28.2124309539795,104.065254211426,"MAC-LWP",0,-4
"20",37.9321851466354,-72.6782209795188,154.454148124246,77.0834350585938,210.556259155273,"MAC-LWP",1,-3
"21",34.6677651596031,-64.6347772466524,225.028936068217,134.062509536743,309.465019226074,"MAC-LWP",-1,12
"22",34.4358608320058,-63.9655557854497,267.902329237565,184.91724395752,356.387855529785,"MAC-LWP",0,13
"23",34.2136769912047,-63.2894550910676,208.686334093412,88.1417503356934,290.101577758789,"MAC-LWP",1,14
"24",34.9077641556463,-65.3121837919418,281.461746003893,180.093112945557,356.675903320312,"MAC-LWP",-1,11
"25",34.6677651596031,-64.6347772466524,238.996916592121,163.169998168945,311.430725097656,"MAC-LWP",0,12
"26",34.4358608320058,-63.9655557854497,233.042772738139,128.896013259888,335.026313781738,"MAC-LWP",1,13
"27",32.9236742071887,-55.8624070441644,149.981844711304,39.3899993896484,179.996994018555,"MAC-LWP",-1,24
"28",33.1502853633083,-57.3709481338717,100.581572930018,64.1387786865234,147.009860992432,"MAC-LWP",-1,22
"29",33.043899008422,-56.6053385140572,127.075002521276,48.6479558944702,149.999267578125,"MAC-LWP",0,23
"30",32.9236742071887,-55.8624070441644,134.678730249405,27.129997253418,165.949241638184,"MAC-LWP",1,24
"31",34.2136769912047,-63.2894550910676,218.78812289238,159.917247772217,272.319999694824,"MAC-LWP",-1,14
"32",34.0073601541852,-62.5892297266232,163.526589711507,83.0999946594238,207.154998779297,"MAC-LWP",0,15
"33",33.8166426825862,-61.8586456041339,96.2181210517883,82.4549903869629,107.237497329712,"MAC-LWP",1,16
"34",34.4358608320058,-63.9655557854497,267.902329237565,184.91724395752,356.387855529785,"MAC-LWP",-1,13
"35",34.2136769912047,-63.2894550910676,208.686334093412,88.1417503356934,290.101577758789,"MAC-LWP",0,14
"36",34.0073601541852,-62.5892297266232,122.999856652154,67.1299896240234,150,"MAC-LWP",1,15
"37",33.043899008422,-56.6053385140572,151.901475747426,73.9500026702881,166.322479248047,"MAC-LWP",-1,23
"38",32.9236742071887,-55.8624070441644,149.981844711304,39.3899993896484,179.996994018555,"MAC-LWP",0,24
"39",33.3189667501753,-58.9145810240883,113.471359610558,65.2207975387573,155.516410827637,"MAC-LWP",-1,20
"40",33.2355804864962,-58.143203848183,172.366530368203,82.1735877990723,170.52864074707,"MAC-LWP",0,21
"41",33.1502853633083,-57.3709481338717,102.61078004837,55.8122100830078,151.209842681885,"MAC-LWP",1,22
"42",33.5124852223997,-60.4044219984186,63.5808364020454,20.7827625274658,100.02047920227,"MAC-LWP",-1,18
"43",33.408108050698,-59.6646187275828,105.749536514282,64.375545501709,105.960994720459,"MAC-LWP",0,19
"44",33.3189667501753,-58.9145810240883,113.471359610558,65.2207975387573,155.516410827637,"MAC-LWP",1,20
"45",35.3887466712412,-66.6137428360517,229.072067419688,138.410003662109,236.561962127686,"MAC-LWP",-1,9
"46",35.1464504632044,-65.9787083640516,290.892101711697,171.349990844727,369.572906494141,"MAC-LWP",0,10
"47",34.9077641556463,-65.3121837919418,298.445479216399,187.637504577637,373.384315490723,"MAC-LWP",1,11
"48",35.8721208277936,-67.7786990981514,221.970236301422,152.860382080078,249.583606719971,"MAC-LWP",-1,7
"49",35.6288589910439,-67.2210269871082,321.129860401154,178.556297302246,412.830589294434,"MAC-LWP",0,8
"50",35.3887466712412,-66.6137428360517,390.153767585754,199.111968994141,570.985260009766,"MAC-LWP",1,9
