"","lat","lon","lwp","lwp.25","lwp.75","sat","tdiff","time.rel"
"1",34.457824304444,-72.5856717762037,242.322501986635,159.070007324219,247.899993896484,"MAC-LWP",-1,5
"2",34.36534123034,-72.0145599474311,162.849713134766,148.444999694824,168.444984436035,"MAC-LWP",0,6
"3",34.2938067890368,-71.4326282007374,158.68231602719,149.070007324219,167.90998840332,"MAC-LWP",1,7
"4",34.7448489767709,-73.6397731435711,459.170283317566,360.39656829834,554.749313354492,"MAC-LWP",-1,3
"5",34.5845612696244,-73.1313073898597,326.67432047526,197.90998840332,437.991821289062,"MAC-LWP",0,4
"6",34.457824304444,-72.5856717762037,188.296669754328,155.483695983887,208.882514953613,"MAC-LWP",1,5
"7",34.36534123034,-72.0145599474311,162.849713134766,148.444999694824,168.444984436035,"MAC-LWP",-1,6
"8",34.2938067890368,-71.4326282007374,158.68231602719,149.070007324219,167.90998840332,"MAC-LWP",0,7
"9",34.2534600002565,-70.8331647066195,156.073249816895,144.199996948242,164.199981689453,"MAC-LWP",1,8
"10",34.5845612696244,-73.1313073898597,439.949847073025,231.720001220703,581.427978515625,"MAC-LWP",-1,4
"11",34.457824304444,-72.5856717762037,242.322501986635,159.070007324219,247.899993896484,"MAC-LWP",0,5
"12",34.36534123034,-72.0145599474311,162.849713134766,148.444999694824,168.444984436035,"MAC-LWP",1,6
"13",35.1553828685829,-74.5661038099893,182.949135371617,78.820484161377,224.049705505371,"MAC-LWP",-1,1
"14",34.9366251627096,-74.1157850683662,410.863103739421,289.584365844727,534.443084716797,"MAC-LWP",0,2
"15",34.7448489767709,-73.6397731435711,442.782244682312,331.262733459473,551.599227905273,"MAC-LWP",1,3
"16",35.3749119698997,-75.0200855183947,44.9243961970011,14.5919311642647,78.820484161377,"MAC-LWP",-1,0
"17",35.1553828685829,-74.5661038099893,182.949135371617,78.820484161377,224.049705505371,"MAC-LWP",0,1
"18",34.9366251627096,-74.1157850683662,410.863103739421,289.584365844727,534.443084716797,"MAC-LWP",1,2
"19",35.3575873693363,-66.1785883194036,124.9803499334,100.720001220703,134.200012207031,"MAC-LWP",-1,17
"20",35.5654219320488,-65.8714181014522,127.029471769171,105.41499710083,141.280014038086,"MAC-LWP",0,18
"21",35.8139906553608,-65.575284003212,125.239920198917,94.1999969482422,145.670009613037,"MAC-LWP",1,19
"22",35.1840984331102,-66.5161822753534,111.457588195801,97.9100036621094,127.910003662109,"MAC-LWP",-1,16
"23",35.3575873693363,-66.1785883194036,113.928469040815,104.199996948242,126.982501983643,"MAC-LWP",0,17
"24",35.5654219320488,-65.8714181014522,121.228582711055,107.910003662109,127.910003662109,"MAC-LWP",1,18
"25",35.0129829130098,-66.9229459848798,155.926118305751,116.982488632202,169.16735458374,"MAC-LWP",-1,15
"26",35.1840984331102,-66.5161822753534,161.852903029498,112.323616027832,156.588729858398,"MAC-LWP",0,16
"27",35.3575873693363,-66.1785883194036,144.26946034151,114.199989318848,149.270904541016,"MAC-LWP",1,17
"28",35.8139906553608,-65.575284003212,125.239920198917,94.1999969482422,145.670009613037,"MAC-LWP",-1,19
"29",36.0937053047042,-65.2871066482087,132.583702712763,89.3899917602539,167.129989624023,"MAC-LWP",0,20
"30",36.3917396398679,-65.0136487839643,156.934874889897,98.9345016479492,195.555000305176,"MAC-LWP",1,21
"31",36.0937053047042,-65.2871066482087,133.061270106923,92.7697486877441,167.46724319458,"MAC-LWP",-1,20
"32",36.3917396398679,-65.0136487839643,173.67110421317,108.774494171143,206.794998168945,"MAC-LWP",0,21
"33",36.6879473724926,-64.7594262645285,193.434711061675,143.730010986328,220,"MAC-LWP",1,22
"34",35.5654219320488,-65.8714181014522,127.029471769171,105.41499710083,141.280014038086,"MAC-LWP",-1,18
"35",35.8139906553608,-65.575284003212,125.239920198917,94.1999969482422,145.670009613037,"MAC-LWP",0,19
"36",36.0937053047042,-65.2871066482087,132.583702712763,89.3899917602539,167.129989624023,"MAC-LWP",1,20
"37",34.2519290969681,-69.6236909514756,156.211850908068,100.836753845215,158.922252655029,"MAC-LWP",-1,10
"38",34.3123324079247,-69.0181987157005,119.187959289551,83.4789962768555,132.81950378418,"MAC-LWP",0,11
"39",34.4381746504627,-68.4447945439553,128.539083735148,73.9344902038574,174.389999389648,"MAC-LWP",1,12
"40",34.3123324079247,-69.0181987157005,143.865719070435,78.4789886474609,184.082305908203,"MAC-LWP",-1,11
"41",34.4381746504627,-68.4447945439553,150.254886627197,66.5125274658203,224.616157531738,"MAC-LWP",0,12
"42",34.6304360067372,-67.9118186689675,159.456286251545,97.4367504119873,210.35551071167,"MAC-LWP",1,13
"43",37.2603456784861,-64.256677733586,303.401879628499,124.178859710693,403.354934692383,"MAC-LWP",-1,24
"44",34.8257264750469,-67.4026693349038,162.617975571576,115.804893493652,200.713272094727,"MAC-LWP",-1,14
"45",35.0129829130098,-66.9229459848798,188.774377550398,140.484981536865,203.646713256836,"MAC-LWP",0,15
"46",35.1840984331102,-66.5161822753534,210.391806209789,136.009368896484,340.003234863281,"MAC-LWP",1,16
"47",34.6304360067372,-67.9118186689675,168.336057424545,105.742906570435,210.35551071167,"MAC-LWP",-1,13
"48",34.8257264750469,-67.4026693349038,162.617975571576,115.804893493652,200.713272094727,"MAC-LWP",0,14
"49",35.0129829130098,-66.9229459848798,188.774377550398,140.484981536865,203.646713256836,"MAC-LWP",1,15
