"","fname","h","time.sim","T","qv","rh","u","v","theta","p","sat"
"61","202203291931",7665.7,7.8,-38.29,0.116802218283218,30.58,45.69,-23.31,312.537653849398,368.22,"ACTIVATE (dropsonde)"
"62","202203291931",7658.3,7.8,-38.22,0.117861782648346,30.67,45.65,-23.39,312.536169006323,368.61,"ACTIVATE (dropsonde)"
"63","202203291931",7650.9,7.8,-38.16,0.119152601157524,30.85,45.61,-23.46,312.519034920831,369.01,"ACTIVATE (dropsonde)"
"64","202203291931",7643.5,7.8,-38.09,0.120731519521739,31.07,45.57,-23.52,312.515281547479,369.41,"ACTIVATE (dropsonde)"
"65","202203291931",7636,7.8,-38.03,0.121926770605789,31.22,45.53,-23.57,312.498314284821,369.81,"ACTIVATE (dropsonde)"
"66","202203291931",7628.6,7.8,-37.96,0.122706083533345,31.23,45.5,-23.6,312.494719056168,370.21,"ACTIVATE (dropsonde)"
"67","202203291931",7621.3,7.8,-37.9,0.122617232552396,31.05,45.47,-23.62,312.480329155528,370.6,"ACTIVATE (dropsonde)"
"68","202203291931",7614,7.8,-37.83,0.1219732610381,30.7,45.45,-23.62,312.479297467575,370.99,"ACTIVATE (dropsonde)"
"69","202203291931",7606.6,7.8,-37.77,0.120950312835392,30.29,45.43,-23.62,312.462655721297,371.39,"ACTIVATE (dropsonde)"
"70","202203291931",7599.3,7.8,-37.7,0.120156102490141,29.91,45.41,-23.61,312.459368948191,371.79,"ACTIVATE (dropsonde)"
"71","202203291931",7591.9,7.8,-37.63,0.119589911281843,29.59,45.39,-23.59,312.45615802989,372.19,"ACTIVATE (dropsonde)"
"72","202203291931",7584.5,7.8,-37.57,0.119057020166723,29.31,45.37,-23.59,312.442158510765,372.58,"ACTIVATE (dropsonde)"
"73","202203291931",7577.2,7.8,-37.51,0.118716352809176,29.08,45.35,-23.59,312.425841544173,372.98,"ACTIVATE (dropsonde)"
"74","202203291931",7569.9,7.8,-37.46,0.118621151501339,28.94,45.32,-23.6,312.398746315581,373.37,"ACTIVATE (dropsonde)"
"75","202203291931",7562.6,7.8,-37.4,0.119216811064533,28.94,45.3,-23.64,312.382597222123,373.77,"ACTIVATE (dropsonde)"
"76","202203291931",7555.2,7.8,-37.34,0.120477643453415,29.1,45.28,-23.68,312.366531045913,374.17,"ACTIVATE (dropsonde)"
"77","202203291931",7547.7,7.8,-37.28,0.122119087062606,29.35,45.25,-23.74,312.348162678622,374.58,"ACTIVATE (dropsonde)"
"78","202203291931",7540.3,7.8,-37.22,0.123651467559083,29.57,45.23,-23.81,312.3322643399,374.98,"ACTIVATE (dropsonde)"
"79","202203291931",7533,7.8,-37.16,0.12506975988561,29.76,45.21,-23.88,312.316448251389,375.38,"ACTIVATE (dropsonde)"
"80","202203291931",7525.8,7.8,-37.1,0.126459987731489,29.94,45.18,-23.94,312.303091104687,375.77,"ACTIVATE (dropsonde)"
"81","202203291931",7518.6,7.8,-37.04,0.127818281512338,30.11,45.15,-23.98,312.289810559969,376.16,"ACTIVATE (dropsonde)"
"82","202203291931",7511.5,7.8,-36.98,0.129144063886043,30.27,45.12,-24.02,312.276606418378,376.55,"ACTIVATE (dropsonde)"
"83","202203291931",7504.3,7.8,-36.92,0.130479634024356,30.43,45.09,-24.03,312.263478481762,376.94,"ACTIVATE (dropsonde)"
"84","202203291931",7497,7.8,-36.86,0.131738855103581,30.57,45.05,-24.03,312.250426552661,377.33,"ACTIVATE (dropsonde)"
"85","202203291931",7489.7,7.8,-36.8,0.13274371504321,30.65,45.01,-24.01,312.235086291807,377.73,"ACTIVATE (dropsonde)"
"86","202203291931",7482.3,7.8,-36.74,0.133664415807761,30.71,44.96,-23.98,312.217465352135,378.14,"ACTIVATE (dropsonde)"
"87","202203291931",7474.9,7.8,-36.68,0.134637977108914,30.78,44.91,-23.94,312.202289022091,378.54,"ACTIVATE (dropsonde)"
"88","202203291931",7467.4,7.8,-36.62,0.135745914377324,30.88,44.86,-23.9,312.184836875202,378.95,"ACTIVATE (dropsonde)"
"89","202203291931",7460.1,7.8,-36.57,0.13677150108518,30.99,44.79,-23.87,312.156629052754,379.35,"ACTIVATE (dropsonde)"
"90","202203291931",7452.9,7.8,-36.51,0.137941393979912,31.1,44.72,-23.83,312.141699661512,379.75,"ACTIVATE (dropsonde)"
"91","202203291931",7445.7,7.8,-36.46,0.139250514827123,31.27,44.64,-23.8,312.116011538626,380.14,"ACTIVATE (dropsonde)"
"92","202203291931",7438.5,7.8,-36.4,0.140928905081059,31.49,44.55,-23.77,312.101242705788,380.54,"ACTIVATE (dropsonde)"
"93","202203291931",7431.2,7.8,-36.34,0.142440303556418,31.67,44.47,-23.74,312.086553146188,380.94,"ACTIVATE (dropsonde)"
"94","202203291931",7424.1,7.8,-36.28,0.14346943454476,31.74,44.38,-23.7,312.074283189984,381.33,"ACTIVATE (dropsonde)"
"95","202203291931",7416.9,7.8,-36.22,0.144141494744296,31.73,44.31,-23.65,312.062087047786,381.72,"ACTIVATE (dropsonde)"
"96","202203291931",7409.7,7.8,-36.17,0.144485216407357,31.68,44.24,-23.59,312.034461829816,382.12,"ACTIVATE (dropsonde)"
"97","202203291931",7402.5,7.8,-36.12,0.144691828316251,31.6,44.19,-23.52,312.00692294824,382.52,"ACTIVATE (dropsonde)"
"98","202203291931",7395.1,7.8,-36.07,0.144617994219327,31.46,44.16,-23.42,311.977140070599,382.93,"ACTIVATE (dropsonde)"
"99","202203291931",7387.7,7.8,-36.01,0.144504669239848,31.28,44.15,-23.32,311.962931057267,383.33,"ACTIVATE (dropsonde)"
"100","202203291931",7380.4,7.8,-35.94,0.144340932754025,31.06,44.16,-23.21,311.959626102928,383.74,"ACTIVATE (dropsonde)"
"101","202203291931",7373.2,7.8,-35.88,0.143749307322645,30.78,44.18,-23.09,311.945571140404,384.14,"ACTIVATE (dropsonde)"
"102","202203291931",7365.9,7.8,-35.82,0.143100981089716,30.49,44.21,-22.96,311.931593595356,384.54,"ACTIVATE (dropsonde)"
"103","202203291931",7358.6,7.8,-35.76,0.142631033945484,30.24,44.25,-22.84,311.917693266393,384.94,"ACTIVATE (dropsonde)"
"104","202203291931",7351.2,7.8,-35.71,0.142670276153885,30.13,44.3,-22.71,311.888419573245,385.35,"ACTIVATE (dropsonde)"
"105","202203291931",7343.8,7.8,-35.65,0.143706266765769,30.2,44.35,-22.6,311.872367234096,385.76,"ACTIVATE (dropsonde)"
"106","202203291931",7336.5,7.8,-35.59,0.145226901202913,30.37,44.4,-22.48,311.856396569735,386.17,"ACTIVATE (dropsonde)"
"107","202203291931",7329.3,7.8,-35.53,0.146522184496079,30.49,44.44,-22.37,311.842814463854,386.57,"ACTIVATE (dropsonde)"
"108","202203291931",7322,7.8,-35.47,0.147101913422476,30.46,44.48,-22.27,311.829308555379,386.97,"ACTIVATE (dropsonde)"
"109","202203291931",7314.7,7.8,-35.41,0.146903065654375,30.27,44.5,-22.17,311.813576510718,387.38,"ACTIVATE (dropsonde)"
"110","202203291931",7307.4,7.8,-35.35,0.146161855068519,29.97,44.51,-22.08,311.797925292594,387.79,"ACTIVATE (dropsonde)"
"111","202203291931",7300,7.8,-35.28,0.145357624101071,29.63,44.51,-22,311.795462497243,388.2,"ACTIVATE (dropsonde)"
"112","202203291931",7292.7,7.8,-35.22,0.144345673033276,29.28,44.5,-21.92,311.779968336758,388.61,"ACTIVATE (dropsonde)"
"113","202203291931",7285.4,7.8,-35.15,0.143462096508562,28.93,44.47,-21.84,311.777654272372,389.02,"ACTIVATE (dropsonde)"
"114","202203291931",7278.1,7.8,-35.09,0.142375212960661,28.57,44.43,-21.77,311.764605985478,389.42,"ACTIVATE (dropsonde)"
"115","202203291931",7270.7,7.8,-35.02,0.141456608558974,28.22,44.38,-21.71,311.760150210122,389.84,"ACTIVATE (dropsonde)"
"116","202203291931",7263.4,7.8,-34.96,0.140587958325405,27.91,44.32,-21.64,311.744967695252,390.25,"ACTIVATE (dropsonde)"
"117","202203291931",7256.1,7.8,-34.9,0.139963777730741,27.65,44.25,-21.58,311.732146740996,390.65,"ACTIVATE (dropsonde)"
"118","202203291931",7248.9,7.8,-34.84,0.13978400071795,27.48,44.18,-21.52,311.717120247913,391.06,"ACTIVATE (dropsonde)"
"119","202203291931",7241.7,7.8,-34.79,0.139822026184137,27.38,44.1,-21.46,311.69137348496,391.46,"ACTIVATE (dropsonde)"
"120","202203291931",7234.5,7.8,-34.74,0.140264607256557,27.36,44.01,-21.4,311.663433540037,391.87,"ACTIVATE (dropsonde)"
"121","202203291931",7227.3,7.8,-34.69,0.140969281928355,27.39,43.92,-21.35,311.637852040534,392.27,"ACTIVATE (dropsonde)"
"122","202203291931",7220.1,7.8,-34.64,0.141677139662908,27.42,43.83,-21.3,311.612351608866,392.67,"ACTIVATE (dropsonde)"
"123","202203291931",7213,7.8,-34.59,0.142332695491029,27.44,43.73,-21.26,311.584664955123,393.08,"ACTIVATE (dropsonde)"
"124","202203291931",7205.9,7.8,-34.54,0.143206614567962,27.5,43.63,-21.24,311.561593139731,393.47,"ACTIVATE (dropsonde)"
"125","202203291931",7198.8,7.8,-34.48,0.144746694390574,27.66,43.53,-21.22,311.549388262353,393.87,"ACTIVATE (dropsonde)"
"126","202203291931",7191.6,7.8,-34.42,0.146978065638408,27.95,43.42,-21.22,311.534996241995,394.28,"ACTIVATE (dropsonde)"
"127","202203291931",7184.3,7.8,-34.36,0.149755899266439,28.34,43.32,-21.23,311.520681549767,394.69,"ACTIVATE (dropsonde)"
"128","202203291931",7177,7.8,-34.3,0.152556986631267,28.73,43.22,-21.24,311.506443984914,395.1,"ACTIVATE (dropsonde)"
"129","202203291931",7169.7,7.8,-34.25,0.154798445595323,29.04,43.14,-21.27,311.476992965009,395.52,"ACTIVATE (dropsonde)"
"130","202203291931",7162.4,7.8,-34.19,0.156516650084476,29.22,43.06,-21.3,311.462915352483,395.93,"ACTIVATE (dropsonde)"
"131","202203291931",7155.2,7.8,-34.15,0.157346172817052,29.29,42.99,-21.32,311.422853768715,396.34,"ACTIVATE (dropsonde)"
"132","202203291931",7148,7.8,-34.11,0.157909716250255,29.31,42.94,-21.35,311.382883915756,396.75,"ACTIVATE (dropsonde)"
"133","202203291931",7140.8,7.8,-34.08,0.158265745827015,29.32,42.89,-21.37,311.329983020702,397.16,"ACTIVATE (dropsonde)"
"134","202203291931",7133.5,7.8,-34.04,0.15899481527866,29.37,42.87,-21.38,311.290199788703,397.57,"ACTIVATE (dropsonde)"
"135","202203291931",7126.3,7.8,-34.01,0.159841401838142,29.47,42.86,-21.38,311.237492735561,397.98,"ACTIVATE (dropsonde)"
"136","202203291931",7119.2,7.8,-33.97,0.16134192456797,29.66,42.86,-21.37,311.200129291875,398.38,"ACTIVATE (dropsonde)"
"137","202203291931",7112.2,7.8,-33.92,0.163282470875353,29.9,42.89,-21.34,311.175858741502,398.78,"ACTIVATE (dropsonde)"
"138","202203291931",7105.1,7.8,-33.87,0.16523549190061,30.14,42.92,-21.29,311.151666026813,399.18,"ACTIVATE (dropsonde)"
"139","202203291931",7098.1,7.8,-33.81,0.167364767340202,30.38,42.98,-21.24,311.140550895747,399.58,"ACTIVATE (dropsonde)"
"140","202203291931",7091.1,7.8,-33.76,0.169561785467233,30.66,43.04,-21.17,311.114285000518,399.99,"ACTIVATE (dropsonde)"
"141","202203291931",7083.9,7.8,-33.71,0.172110540846302,31,43.1,-21.1,311.090323325248,400.39,"ACTIVATE (dropsonde)"
"142","202203291931",7076.7,7.8,-33.66,0.174500427965724,31.31,43.16,-21.03,311.061999383259,400.81,"ACTIVATE (dropsonde)"
"143","202203291931",7069.5,7.8,-33.61,0.176630576061415,31.57,43.21,-20.96,311.035979249889,401.22,"ACTIVATE (dropsonde)"
"144","202203291931",7062.2,7.8,-33.56,0.178886715884091,31.85,43.25,-20.89,311.010040626979,401.63,"ACTIVATE (dropsonde)"
"145","202203291931",7055,7.8,-33.51,0.181322097175352,32.16,43.28,-20.82,310.981971091594,402.05,"ACTIVATE (dropsonde)"
"146","202203291931",7047.9,7.8,-33.47,0.183546732743894,32.46,43.28,-20.75,310.945433740079,402.45,"ACTIVATE (dropsonde)"
"147","202203291931",7040.8,7.8,-33.42,0.185561929705408,32.69,43.26,-20.69,310.919742205444,402.86,"ACTIVATE (dropsonde)"
"148","202203291931",7033.7,7.8,-33.38,0.187293119610857,32.9,43.22,-20.62,310.881165557446,403.27,"ACTIVATE (dropsonde)"
"149","202203291931",7026.5,7.8,-33.34,0.189318168838997,33.16,43.16,-20.56,310.842676937726,403.68,"ACTIVATE (dropsonde)"
"150","202203291931",7019.3,7.8,-33.31,0.191276665555456,33.44,43.07,-20.49,310.789118222686,404.1,"ACTIVATE (dropsonde)"
"151","202203291931",7012.1,7.8,-33.27,0.193377580764435,33.71,42.96,-20.43,310.750811272926,404.51,"ACTIVATE (dropsonde)"
"152","202203291931",7004.9,7.8,-33.23,0.195081362043481,33.91,42.85,-20.36,310.710397130961,404.93,"ACTIVATE (dropsonde)"
"153","202203291931",6997.7,7.8,-33.18,0.19670084339054,34.06,42.72,-20.3,310.685214041481,405.34,"ACTIVATE (dropsonde)"
"154","202203291931",6990.7,7.8,-33.12,0.198464559528223,34.2,42.6,-20.24,310.67305350236,405.75,"ACTIVATE (dropsonde)"
"155","202203291931",6983.7,7.8,-33.06,0.200478483490023,34.38,42.48,-20.2,310.663152320312,406.15,"ACTIVATE (dropsonde)"
"156","202203291931",6976.5,7.8,-33,0.202496854687989,34.56,42.36,-20.15,310.648947596297,406.57,"ACTIVATE (dropsonde)"
"157","202203291931",6969.3,7.8,-32.94,0.204181266206226,34.68,42.24,-20.12,310.637001866582,406.98,"ACTIVATE (dropsonde)"
"158","202203291931",6962,7.8,-32.88,0.205161706160656,34.68,42.12,-20.09,310.622946731112,407.4,"ACTIVATE (dropsonde)"
"159","202203291931",6954.8,7.8,-32.82,0.205314092090494,34.54,42,-20.06,310.608967276203,407.82,"ACTIVATE (dropsonde)"
"160","202203291931",6947.7,7.8,-32.77,0.204726664709637,34.31,41.89,-20.04,310.58214284179,408.24,"ACTIVATE (dropsonde)"
"161","202203291931",6940.6,7.8,-32.72,0.204316205954932,34.11,41.78,-20.03,310.55757474814,408.65,"ACTIVATE (dropsonde)"
"162","202203291931",6933.5,7.8,-32.68,0.204603167783418,34.06,41.68,-20.03,310.52017151592,409.06,"ACTIVATE (dropsonde)"
"163","202203291931",6926.5,7.8,-32.64,0.205311756780323,34.08,41.57,-20.04,310.48285340437,409.47,"ACTIVATE (dropsonde)"
"164","202203291931",6919.4,7.8,-32.6,0.206143482639049,34.12,41.47,-20.06,310.445620208205,409.88,"ACTIVATE (dropsonde)"
"165","202203291931",6912.3,7.8,-32.56,0.206851957982336,34.14,41.37,-20.09,310.406307998839,410.3,"ACTIVATE (dropsonde)"
"166","202203291931",6905.1,7.8,-32.52,0.20768930680988,34.18,41.27,-20.15,310.369246438443,410.71,"ACTIVATE (dropsonde)"
"167","202203291931",6898,7.8,-32.48,0.208829310397935,34.27,41.18,-20.22,310.330110350617,411.13,"ACTIVATE (dropsonde)"
"168","202203291931",6890.8,7.8,-32.44,0.209974035326875,34.36,41.09,-20.31,310.291063240197,411.55,"ACTIVATE (dropsonde)"
"169","202203291931",6883.6,7.8,-32.4,0.211062206134115,34.44,41.01,-20.42,310.252104888772,411.97,"ACTIVATE (dropsonde)"
"170","202203291931",6876.5,7.8,-32.36,0.212467267099744,34.57,40.94,-20.55,310.215386497691,412.38,"ACTIVATE (dropsonde)"
"171","202203291931",6869.5,7.8,-32.32,0.214371712517372,34.78,40.88,-20.69,310.178751582746,412.79,"ACTIVATE (dropsonde)"
"172","202203291931",6862.5,7.8,-32.29,0.216879621084628,35.12,40.81,-20.85,310.129324027675,413.2,"ACTIVATE (dropsonde)"
"173","202203291931",6855.5,7.8,-32.26,0.220077019214653,35.57,40.76,-21.02,310.079986853143,413.61,"ACTIVATE (dropsonde)"
"174","202203291931",6848.4,7.8,-32.22,0.223992262587444,36.1,40.71,-21.2,310.041466754094,414.03,"ACTIVATE (dropsonde)"
"175","202203291931",6841.4,7.8,-32.19,0.227900398749155,36.66,40.66,-21.38,309.992308519734,414.44,"ACTIVATE (dropsonde)"
"176","202203291931",6834.4,7.8,-32.15,0.231859043852917,37.19,40.63,-21.55,309.956101278907,414.85,"ACTIVATE (dropsonde)"
"177","202203291931",6827.4,7.8,-32.11,0.235588303305203,37.68,40.6,-21.7,309.91997630626,415.26,"ACTIVATE (dropsonde)"
"178","202203291931",6820.4,7.8,-32.08,0.239226201972841,38.19,40.58,-21.84,309.868947396392,415.68,"ACTIVATE (dropsonde)"
"179","202203291931",6813.3,7.8,-32.04,0.243613496265074,38.78,40.57,-21.94,309.83086273696,416.1,"ACTIVATE (dropsonde)"
"180","202203291931",6806.2,7.8,-32.02,0.247798480459539,39.41,40.58,-22.02,309.767171541542,416.52,"ACTIVATE (dropsonde)"
"181","202203291931",6799.1,7.8,-31.99,0.25148360785347,39.92,40.6,-22.05,309.718548680095,416.93,"ACTIVATE (dropsonde)"
"182","202203291931",6792.1,7.8,-31.95,0.254410328452412,40.27,40.64,-22.05,309.680731359627,417.35,"ACTIVATE (dropsonde)"
"183","202203291931",6785.2,7.8,-31.91,0.256724045194466,40.52,40.69,-22.01,309.645119636038,417.76,"ACTIVATE (dropsonde)"
"184","202203291931",6778.2,7.8,-31.86,0.259043387900612,40.73,40.75,-21.94,309.622420747247,418.17,"ACTIVATE (dropsonde)"
"185","202203291931",6771.2,7.8,-31.81,0.261370151037598,40.94,40.82,-21.84,309.597680001005,418.59,"ACTIVATE (dropsonde)"
"186","202203291931",6764,7.8,-31.76,0.263774639802054,41.16,40.89,-21.72,309.573017079558,419.01,"ACTIVATE (dropsonde)"
"187","202203291931",6756.9,7.8,-31.71,0.266064631435861,41.36,40.96,-21.6,309.548431791537,419.43,"ACTIVATE (dropsonde)"
"188","202203291931",6749.7,7.8,-31.66,0.268167751399102,41.53,41.03,-21.47,309.521815514957,419.86,"ACTIVATE (dropsonde)"
"189","202203291931",6742.5,7.8,-31.61,0.269893680704982,41.64,41.1,-21.36,309.495281102037,420.29,"ACTIVATE (dropsonde)"
"190","202203291931",6735.4,7.8,-31.55,0.271504487539722,41.69,41.17,-21.25,309.483741866388,420.71,"ACTIVATE (dropsonde)"
"191","202203291931",6728.3,7.8,-31.49,0.272862118595166,41.7,41.22,-21.15,309.472272184905,421.13,"ACTIVATE (dropsonde)"
"192","202203291931",6721.4,7.8,-31.43,0.274298169669061,41.72,41.28,-21.05,309.462971448436,421.54,"ACTIVATE (dropsonde)"
"193","202203291931",6714.4,7.8,-31.38,0.27566899216118,41.77,41.33,-20.95,309.438839293913,421.96,"ACTIVATE (dropsonde)"
"194","202203291931",6707.2,7.8,-31.33,0.277238129842626,41.85,41.37,-20.85,309.412688396927,422.39,"ACTIVATE (dropsonde)"
"195","202203291931",6700.1,7.8,-31.29,0.278488690721131,41.92,41.4,-20.74,309.375919412063,422.81,"ACTIVATE (dropsonde)"
"196","202203291931",6693,7.8,-31.24,0.279611145566269,41.93,41.43,-20.62,309.352021531749,423.23,"ACTIVATE (dropsonde)"
