"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","ctt.25","ctt.75","cod.25","cod.75","nd.25","nd.75","cth.25","cth.75","cc.025","cc.975","cod.me","sat"
"1",38.2600230834649,-71.5422872157159,0.755081369437504,2161.48477449983,-9.82614946676699,10.4470038490107,187.479207095203,-1,-3.5,46.2598980349787,-13.0772520160302,-8.07820223513988,2.59,14.85,71.8549009480886,257.704794408773,1438,2700,0.617670274460548,0.953351094196004,7.4,"VIIRS"
"2",37.9693729959107,-71.0632386639286,0.820970042796006,2177.15377251241,-10.5373100460427,14.5908648359488,190.590808746717,0,-2.5,46.1072646219686,-12.8947470240295,-9.39541217740623,3.99,19.65,75.0030553254721,255.875815337394,1617,2688,0.626979159804115,0.968791368373236,10.03,"VIIRS"
"3",37.6604377830044,-70.5627816616248,0.913499882711705,2300.9633988467,-11.5354233108068,27.0796440300255,174.623913542932,1,-1.5,45.8973703964344,-12.9979020195082,-10.9506721092388,8.2975,33.3,71.3606412189493,230.721930500062,2051,2710,0.797385620915033,0.99812030075188,18.145,"VIIRS"
"4",38.2314674459754,-71.4955616405934,0.694319880418535,2052.38041853513,-9.71168536982193,9.38790732436473,189.548169511656,-1,-3.4,46.7259417040359,-13.5989782431628,-7.67351725287733,1.77,14.1375,73.1379933799479,268.049166484128,1316,2648.75,0.675417812824745,0.964904789779966,6.275,"VIIRS"
"5",37.9397986158894,-71.0141545286937,0,NA,NA,NA,NA,0,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"6",37.6282251204445,-70.511774396399,0,NA,NA,NA,NA,1,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"7",38.4877314213454,-71.9064484660202,0.668203131208774,1970.27617457668,-8.30455694737452,6.17769609790989,101.694898220851,-1,-4.3,45.8438607645236,-12.1805970553308,-5.28508235756306,1.92,8.495,40.4854235278437,147.312081394244,1285,2535,0.480510905393085,0.921085300085593,4.18,"VIIRS"
"8",38.2029118084859,-71.4488360654708,0.783218390804598,1995.95333333333,-9.45449235412707,9.16338007662837,113.097498288062,0,-3.3,45.5319770114942,-12.9979020195082,-6.9434972848743,2.84,12.24,50.1062046533815,160.794260442105,1262,2631,0.643948296122209,0.939832984127463,6.12,"VIIRS"
"9",37.9102242358681,-70.9650703934588,0.890288829944002,2156.95542292958,-10.6118437653364,18.4706506041851,136.947915835012,1,-2.3,45.2142683465959,-13.0931220153346,-9.41921717636285,5.5475,25.55,72.3948260194728,185.508730371846,1649,2650.25,0.709381307591049,1,13.43,"VIIRS"
"10",37.9989473759321,-71.1123227991636,0.768798751950078,2041.83532620095,-7.95938031775515,13.6992511700468,199.365984056034,-1,-2.6,49.7014102964119,-12.4503870435059,-5.29896860695442,2.8,18.5175,80.6408025220541,257.270422185138,1304,2666,0.463923259638224,0.982955407043773,8.44,"VIIRS"
"11",37.6926504455644,-70.6137889268507,0.894656654695832,2115.57039416378,-9.34609102239249,26.0829878115139,205.198964851988,0,-1.6,49.618062901295,-12.2837520508095,-7.92743724174795,6.2625,30.6975,72.8851412244382,258.856850399943,1559,2625,0.750363196125908,0.98943661971831,15.325,"VIIRS"
"12",37.356375951688,-70.0939218648425,0.960445778958309,2385.58407437342,-11.1317333326804,43.7100796858758,164.898455193189,1,-0.6,49.5270914655272,-12.9582270212471,-10.8792571123689,13.3,53.4975,63.8131344350775,215.297290313433,2213.25,2752.75,0.921423636812238,1,27.47,"VIIRS"
"13",34.0903725648033,-65.3743957164638,0,2207.89197235513,0.0921914386475753,0,NA,-1,8.9,146.834606187517,-5.85640233252195,4.25278722438964,0,0,NA,NA,1576,3183,0,0,0,"VIIRS"
"14",33.7744507361795,-64.9055333093754,0,2269.86263623277,0.243983138838101,0,NA,0,9.9,146.813160852713,-5.94368732869623,4.86378219760957,0,0,NA,NA,1595,3268.75,0,0,0,"VIIRS"
"15",33.4537439302488,-64.4352455718946,0,2294.48981306449,0.542965720325416,0,NA,1,10.9,146.783726294846,-5.84053233321754,5.36963842543776,0,0,NA,NA,1606.25,3331,0,0,0,"VIIRS"
"16",30.4450503058477,-61.378029191317,0.678416676425811,2715.10013093513,0.873866311914032,9.00698969434372,77.6204212424359,-1,20.2,39.7068889799742,-1.21442753598092,0.96769736837598,0,13.9175,63.5240504276022,93.0639729045687,2686,2990,0.106282118793967,0.99815157116451,7.06,"VIIRS"
"17",30.1702887396525,-61.2665446813234,0.808219981238274,2824.89033791597,0.199867121932417,10.5646065900563,80.5995420525936,0,21.2,39.4835207551595,-1.24616753458974,-0.0400475874542963,4.09,15.22,66.224825920576,96.1859482484334,2850.25,3016,0.441934483629617,0.99906629318394,8.92,"VIIRS"
"18",29.9135754860404,-61.180039570002,0.882790970389915,2876.10074557891,-0.0225723996688534,11.580789211375,75.625293770451,1,22.2,39.2698111990619,-1.1906225370243,-0.238422578759469,5.46,15.68,56.8543227556552,94.6565022410117,2904,3023,0.506153605179345,1,9.76,"VIIRS"
"19",38.4877314213454,-71.9064484660202,0.668203131208774,1970.27617457668,-8.30455694737452,6.17769609790989,101.694898220851,-1,-4.3,45.8438607645236,-12.1805970553308,-5.28508235756306,1.92,8.495,40.4854235278437,147.312081394244,1285,2535,0.480510905393085,0.921085300085593,4.18,"VIIRS"
"20",38.2029118084859,-71.4488360654708,0.783218390804598,1995.95333333333,-9.45449235412707,9.16338007662837,113.097498288062,0,-3.3,45.5319770114942,-12.9979020195082,-6.9434972848743,2.84,12.24,50.1062046533815,160.794260442105,1262,2631,0.643948296122209,0.939832984127463,6.12,"VIIRS"
"21",37.9102242358681,-70.9650703934588,0.890288829944002,2156.95542292958,-10.6118437653364,18.4706506041851,136.947915835012,1,-2.3,45.2142683465959,-13.0931220153346,-9.41921717636285,5.5475,25.55,72.3948260194728,185.508730371846,1649,2650.25,0.709381307591049,1,13.43,"VIIRS"
"22",37.9989473759321,-71.1123227991636,0.768798751950078,2041.83532620095,-7.95938031775515,13.6992511700468,199.365984056034,-1,-2.6,49.7014102964119,-12.4503870435059,-5.29896860695442,2.8,18.5175,80.6408025220541,257.270422185138,1304,2666,0.463923259638224,0.982955407043773,8.44,"VIIRS"
"23",37.6926504455644,-70.6137889268507,0.894656654695832,2115.57039416378,-9.34609102239249,26.0829878115139,205.198964851988,0,-1.6,49.618062901295,-12.2837520508095,-7.92743724174795,6.2625,30.6975,72.8851412244382,258.856850399943,1559,2625,0.750363196125908,0.98943661971831,15.325,"VIIRS"
"24",37.356375951688,-70.0939218648425,0.960445778958309,2385.58407437342,-11.1317333326804,43.7100796858758,164.898455193189,1,-0.6,49.5270914655272,-12.9582270212471,-10.8792571123689,13.3,53.4975,63.8131344350775,215.297290313433,2213.25,2752.75,0.921423636812238,1,27.47,"VIIRS"
"25",34.3770703512899,-65.796213000219,0,1949.6878585086,2.3250128167716,0,NA,-1,8,151.769946146079,-5.03314611860549,8.96617701780053,0,0,NA,NA,1360,2570,0,0,0,"VIIRS"
"26",34.0585172551936,-65.3275271293799,0,2008.48734270911,1.98182204043291,0,NA,0,9,151.980208218574,-5.22953735999761,8.56942703519019,0,0,NA,NA,1402,2649,0,0,0,"VIIRS"
"27",33.7428877896223,-64.8586451071527,0,2039.62099906254,1.9009264395655,0,NA,1,10,152.159117165096,-4.84072237703947,7.96239956179636,0,0,NA,NA,1483,2628,0,0,0,"VIIRS"
"28",33.8375766292937,-64.9993097138209,0,2206.71854454773,1.06233181843346,0,NA,-1,9.7,139.058601998335,-5.53701859652062,6.38730213083329,0,0,NA,NA,1550,3209,0,0,0,"VIIRS"
"29",33.5179981212207,-64.5293343575075,0,2104.8594059406,2.32469776434381,0,NA,0,10.7,138.885801490026,-5.24540735930202,8.89476202093067,0,0,NA,NA,1391.5,3196,0,0,0,"VIIRS"
