"","lat","lon","cc","cth","ctt","cod","nd","time.rel","sza","cc.025","cc.975"
"1",39.7946108145397,-73.6825910075864,0.37593984962406,2.95264174226792,-15.9121317709646,4.112251880483,220.852121322672,-9,103.87379122856,0,1
"2",39.6674575801734,-73.5747282905129,0.530150753768844,2.82898332560674,-15.2328976101345,6.4351550542829,478.709764908134,-8.66666666666667,100.103498909342,0,1
"3",39.5403043458072,-73.4668655734395,0.581453634085213,2.92883552530109,-15.7887354326119,8.48667804400126,478.694638298003,-8.33333333333333,96.392134549325,0,1
"4",39.413151111441,-73.359002856366,0.6272040302267,2.97510531925833,-15.3738881716691,9.96340343874107,264.180997818673,-8,92.7564751074957,0,1
"5",39.283428156909,-73.2509931610856,0.654040404040404,3.22572496685447,-16.793431371572,9.52183007945617,476.46932638556,-7.66666666666667,89.1986437518187,0,1
"6",39.1537052023771,-73.1429834658053,0.751256281407035,3.71359565707756,-19.5971213170724,5.89269571307691,227.09617848722,-7.33333333333333,85.7386064385649,0.142857142857143,1
"7",39.0239822478452,-73.0349737705249,0.796019900497512,4.20745353626482,-21.8557676218977,7.02785262926041,205.652218628246,-7,82.3917652908249,0.222222222222222,1
"8",38.8892341555068,-72.9297343986246,0.895261845386534,3.51323988868963,-17.6247473941975,27.8863447411102,301.259934801531,-6.66666666666667,79.1745004439889,0.6,1
"9",38.7544860631685,-72.8244950267243,0.913151364764268,3.48927022242428,-17.047719919385,23.088219576305,187.508028916877,-6.33333333333333,76.1122192307086,0.615384615384615,1
"10",38.6197379708302,-72.7192556548239,0.935960591133005,3.39007415765612,-16.1001523924578,24.5194361145273,167.049445467046,-6,73.220417849536,0.807692307692308,1
"11",38.4781061741331,-72.6168913304556,0.98034398034398,3.49727935287232,-16.8636189978597,24.736180945462,144.245833956097,-5.66666666666667,70.519563248468,0.923076923076923,1
"12",38.336474377436,-72.5145270060873,0.973039215686274,3.57338803655961,-17.0331369362625,27.8814016697454,131.927439946678,-5.33333333333333,68.0384561127307,0.92,1
"13",38.1948425807389,-72.412162681719,0.987745098039216,3.61088504978255,-16.7092502893186,30.9232792728672,129.128524022091,-5,65.8079798829322,0.96,1
"14",38.0450426880619,-72.2988450762438,0.995121951219512,2.03074008348148,-13.6543579101562,34.990471956788,155.323575834247,-4.66666666666667,63.842059670425,0.96,1
"15",37.895242795385,-72.1855274707685,0.995133819951338,3.67351176152844,-16.0375443210277,33.9481070111268,134.05189249888,-4.33333333333333,62.180335126074,0.925925925925926,1
"16",37.7454429027081,-72.0722098652933,0.99273607748184,3.74858294156793,-15.7555083194021,42.1992869691756,133.208570441434,-4,60.8548743869144,0.923076923076923,1
"17",37.5892288301212,-71.9380030069112,0.997578692493947,3.79846059496697,-15.3192566583,44.3128564871541,118.925724722224,-3.66666666666667,59.8752896214224,0.961538461538462,1
"18",37.4330147575343,-71.8037961485292,0.997601918465228,3.80513752564538,-14.6466444568954,47.86365198746,109.858892780436,-3.33333333333333,59.2669677917334,0.961538461538462,1
"19",37.2768006849474,-71.6695892901471,0.990361445783133,3.81236136850104,-14.1352007394813,50.8090486018054,100.796744673192,-3,59.0547073088497,0.958333333333333,1
"20",37.1289485594726,-71.5399449816197,0.985815602836879,3.81466772793033,-13.5118433886949,52.4238077400706,91.0806358020288,-2.66666666666667,59.251993580631,0.884615384615385,1
"21",36.9810964339978,-71.4103006730923,0.964200477326969,3.72357417234088,-12.4234535963837,42.5485757797032,81.905138550085,-2.33333333333333,59.8365612166594,0.827586206896552,1
"22",36.833244308523,-71.2806563645649,0.954976303317536,3.6228323632507,-10.9615348273544,41.7367644761976,77.7380627997298,-2,60.8077439222291,0.730769230769231,1
"23",36.6955765856502,-71.1756625369134,0.915294117647059,1.75032734597723,-7.87531876336958,44.043221367808,84.6420136441335,-1.66666666666667,62.1532766185087,0.708333333333333,1
"24",36.5579088627773,-71.0706687092619,0.894117647058824,3.50117424540045,-9.17005091662653,34.7612130181228,65.7948227609935,-1.33333333333333,63.8258911312328,0.608695652173913,1
"25",36.4202411399045,-70.9656748816105,0.886524822695035,3.49335189012207,-8.58697568203538,32.5084604297899,61.4712078135721,-1,65.8158536690065,0.576923076923077,1
"26",36.2943279880648,-70.879675206788,0.865566037735849,3.5307928193802,-8.44814296198115,31.8760161373132,64.0170314487826,-0.666666666666667,68.0920434088077,0.615384615384615,1
