"","Nqc","Nd.low","Nd.high","Ni","Ni.low","Ni.high","tdiff","sim.time.new","sat"
"1",NA,NA,NA,NA,NA,NA,0,1.2,"ACTIVATE (in-situ)"
"2",NA,NA,NA,NA,NA,NA,0,1.2,"ACTIVATE (in-situ)"
"3",NA,NA,NA,NA,NA,NA,0,1.8,"ACTIVATE (in-situ)"
"4",NA,NA,NA,NA,NA,NA,0,1.8,"ACTIVATE (in-situ)"
"5",NA,NA,NA,NA,NA,NA,0,3.2,"ACTIVATE (in-situ)"
"6",NA,NA,NA,NA,NA,NA,0,4.7,"ACTIVATE (in-situ)"
"7",NA,NA,NA,NA,NA,NA,0,5.4,"ACTIVATE (in-situ)"
"8",NA,NA,NA,NA,NA,NA,0,4.5,"ACTIVATE (in-situ)"
"9",NA,NA,NA,NA,NA,NA,0,4.5,"ACTIVATE (in-situ)"
"10",NA,NA,NA,NA,NA,NA,0,3.3,"ACTIVATE (in-situ)"
"11",NA,NA,NA,NA,NA,NA,0,3.3,"ACTIVATE (in-situ)"
"12",NA,NA,NA,NA,NA,NA,0,2.4,"ACTIVATE (in-situ)"
"13",NA,NA,NA,NA,NA,NA,0,2.4,"ACTIVATE (in-situ)"
"14",NA,NA,NA,NA,NA,NA,0,1,"ACTIVATE (in-situ)"
"15",1312.00481504181,350.712596,1081.0085984,0.292364014429904,0.127273346358179,0.17701515462389,0,2.6,"ACTIVATE (in-situ)"
"16",1312.00481504181,350.712596,1081.0085984,0.292364014429904,0.127273346358179,0.17701515462389,0,2.6,"ACTIVATE (in-situ)"
"17",751.161700812422,318.84034505,870.83455835,1.53234389579236,0.485764675683724,1.72963485329465,0,3.7,"ACTIVATE (in-situ)"
"18",717.157171417861,256.5039102,819.290186,2.60794490933452,0.518290436227015,1.30828732056205,0,3.9,"ACTIVATE (in-situ)"
"19",608.833743638594,287.3361479,659.27002175,3.03245475363359,0.565324619580848,2.46900088625536,0,5,"ACTIVATE (in-situ)"
"20",1113.07283927135,1022.622527,1210.3635614,1.21156310320411,0.185164377582963,0.573062437216846,0,4.1,"ACTIVATE (in-situ)"
"21",1113.07283927135,1022.622527,1210.3635614,1.21156310320411,0.185164377582963,0.573062437216846,0,4.1,"ACTIVATE (in-situ)"
