"","lat","lon","lwp","lwp.25","lwp.75","sat","tdiff","time.rel"
"1",75.2457278058703,-3.20704337656656,76.7192846025739,57.9724979400635,87.0699920654297,"MAC-LWP",0,-20
"2",74.893920448299,-2.29442713094446,84.5270181209483,75.0599975585938,95.5149993896484,"MAC-LWP",1,-19
"3",75.2457278058703,-3.20704337656656,76.7192846025739,57.9724979400635,87.0699920654297,"MAC-LWP",-1,-20
"4",74.893920448299,-2.29442713094446,84.5270181209483,75.0599975585938,95.5149993896484,"MAC-LWP",0,-19
"5",74.5431025393737,-1.34413026751084,95.6462266015225,75.0599975585938,115.059989929199,"MAC-LWP",1,-18
"6",75.2457278058703,-3.20704337656656,76.7192846025739,57.9724979400635,87.0699920654297,"MAC-LWP",1,-20
"7",70.7001310109662,9.43713229521434,338.174787874575,292.088638305664,389.553283691406,"MAC-LWP",-1,-7
"8",70.4124611997994,10.378643199139,269.919329462825,201.119995117188,328.184661865234,"MAC-LWP",0,-6
"9",70.1275142009187,11.3289816730173,206.672747775241,142.369995117188,262.876724243164,"MAC-LWP",1,-5
"10",71.9878531841309,5.79482339328636,361.308059692383,358.440895080566,362.170768737793,"MAC-LWP",1,-11
"11",70.9945574014995,8.54016549940197,386.213705094134,355.677154541016,418.784759521484,"MAC-LWP",-1,-8
"12",70.7001310109662,9.43713229521434,338.174787874575,292.088638305664,389.553283691406,"MAC-LWP",0,-7
"13",70.4124611997994,10.378643199139,269.919329462825,201.119995117188,328.184661865234,"MAC-LWP",1,-6
"14",69.8733362407989,12.3417010991155,124.604614224927,70.0411834716797,168.61999130249,"MAC-LWP",-1,-4
"15",69.639059208071,13.2796381927872,85.5812875523287,48.7782135009766,111.179431915283,"MAC-LWP",0,-3
"16",69.4318861153405,14.1627248125884,72.5521749323065,39.5733814239502,91.1169319152832,"MAC-LWP",1,-2
"17",70.4124611997994,10.378643199139,234.354580372303,156.36971282959,318.090484619141,"MAC-LWP",-1,-6
"18",70.1275142009187,11.3289816730173,179.361900469579,129.18000793457,213.619995117188,"MAC-LWP",0,-5
"19",69.8733362407989,12.3417010991155,136.10832504516,76.8901023864746,171.119995117188,"MAC-LWP",1,-4
"20",69.2609862377983,14.9783826820089,51.6478354546332,36.6269989013672,59.2564926147461,"MAC-LWP",-1,-1
"21",69.141,15.684,64.2344502535733,52.9034938812256,74.1799964904785,"MAC-LWP",0,0
"22",69.639059208071,13.2796381927872,68.407741628512,46.6269950866699,78.4297142028809,"MAC-LWP",-1,-3
"23",69.4318861153405,14.1627248125884,66.6028879002521,45.5851879119873,79.1799926757812,"MAC-LWP",0,-2
"24",69.2609862377983,14.9783826820089,65.6040110361008,43.6813497543335,82.9678249359131,"MAC-LWP",1,-1
"25",71.3082792609529,7.63687176032061,409.834355526879,388.676605224609,430.799407958984,"MAC-LWP",-1,-9
"26",70.9945574014995,8.54016549940197,396.359538717831,378.676605224609,422.752380371094,"MAC-LWP",0,-8
"27",70.7001310109662,9.43713229521434,350.331119325426,317.107574462891,390.025329589844,"MAC-LWP",1,-7
"28",70.1275142009187,11.3289816730173,161.948843638102,118.106941223145,190.7516746521,"MAC-LWP",-1,-5
"29",69.8733362407989,12.3417010991155,124.604614224927,70.0411834716797,168.61999130249,"MAC-LWP",0,-4
"30",69.639059208071,13.2796381927872,85.5812875523287,48.7782135009766,111.179431915283,"MAC-LWP",1,-3
"31",69.141,15.684,64.2344502535733,52.9034938812256,74.1799964904785,"MAC-LWP",-1,0
"32",71.6388492761909,6.72473065956521,377.23236515211,357.294822692871,402.947570800781,"MAC-LWP",-1,-10
"33",71.3082792609529,7.63687176032061,387.783439049354,363.555320739746,410.542358398438,"MAC-LWP",0,-9
"34",70.9945574014995,8.54016549940197,378.696236599697,343.267578125,410.542358398438,"MAC-LWP",1,-8
"35",69.4318861153405,14.1627248125884,61.0682115502979,36.6269989013672,73.6794300079346,"MAC-LWP",-1,-2
"36",69.2609862377983,14.9783826820089,62.7604883028113,37.2652492523193,79.2947425842285,"MAC-LWP",0,-1
"37",69.141,15.684,74.2177425384521,48.7215223312378,95.7286853790283,"MAC-LWP",1,0
"38",72.350329161018,4.8388665116844,249.844556759565,208.182220458984,294.965530395508,"MAC-LWP",-1,-12
"39",71.9878531841309,5.79482339328636,321.318991245368,294.965530395508,360.953109741211,"MAC-LWP",0,-11
"40",71.6388492761909,6.72473065956521,360.135962853065,353.56755065918,372.297286987305,"MAC-LWP",1,-10
