"","Nqc","Nd.low","Nd.high","Ni","Ni.low","Ni.high","tdiff","sim.time.new","sat"
"74",NA,NA,NA,NA,NA,NA,0,9.6,"ACTIVATE (in-situ)"
"75",572.684619636425,219.249416780831,617.668016606473,0.877149260019312,0.165696130663267,0.519836766356662,0,4.6,"ACTIVATE (in-situ)"
"76",572.684619636425,219.249416780831,617.668016606473,0.877149260019312,0.165696130663267,0.519836766356662,0,4.6,"ACTIVATE (in-situ)"
"77",548.680737586486,247.268451996849,625.728007136391,0.846944458352617,0.12877248281459,0.317651852478085,0,5.9,"ACTIVATE (in-situ)"
"78",548.680737586486,247.268451996849,625.728007136391,0.846944458352617,0.12877248281459,0.317651852478085,0,5.9,"ACTIVATE (in-situ)"
"79",402.050277796846,303.194584293344,451.443409086565,1.4041673044019,0.163260561264463,0.780543843266328,0,6.7,"ACTIVATE (in-situ)"
"80",402.050277796846,303.194584293344,451.443409086565,1.4041673044019,0.163260561264463,0.780543843266328,0,6.7,"ACTIVATE (in-situ)"
"81",522.224951592642,139.60307660322,571.832560887423,0.457720666864393,0.141018991677965,0.269787319557717,0,7.6,"ACTIVATE (in-situ)"
"82",428.774622115883,197.036711464697,466.473036519597,26.2892563580748,0.16068431776163,0.596216019312828,0,7.1,"ACTIVATE (in-situ)"
"83",428.774622115883,197.036711464697,466.473036519597,26.2892563580748,0.16068431776163,0.596216019312828,0,7.1,"ACTIVATE (in-situ)"
"84",363.838853642225,242.619391576578,415.771321049999,3.83055130316297,0.253990082037197,0.970748866864418,0,7.4,"ACTIVATE (in-situ)"
"85",363.838853642225,242.619391576578,415.771321049999,3.83055130316297,0.253990082037197,0.970748866864418,0,7.4,"ACTIVATE (in-situ)"
"86",198.209889937716,70.6680050745888,179.629191605909,12.280076507959,0.970226849351349,4.59584926819329,0,9.9,"ACTIVATE (in-situ)"
"87",198.209889937716,70.6680050745888,179.629191605909,12.280076507959,0.970226849351349,4.59584926819329,0,9.9,"ACTIVATE (in-situ)"
"88",163.110021518043,106.976451807033,166.008982321545,7.36730608392735,0.38313340959634,2.45069234211397,0,11,"ACTIVATE (in-situ)"
"89",163.110021518043,106.976451807033,166.008982321545,7.36730608392735,0.38313340959634,2.45069234211397,0,11,"ACTIVATE (in-situ)"
