"","Nqc","Nd.low","Nd.high","Ni","Ni.low","Ni.high","tdiff","sim.time.new","sat"
"199",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"200",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"201",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"202",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"203",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"204",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"205",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"206",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"207",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"208",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"209",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"210",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"211",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"212",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"213",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"214",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"215",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"216",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"217",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"218",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"219",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"220",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"221",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"222",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"223",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"224",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"225",NA,NA,NA,NA,NA,NA,0,5.3,"ACTIVATE (in-situ)"
"226",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"227",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"228",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"229",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"230",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"231",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"232",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"233",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"234",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
"235",NA,NA,NA,NA,NA,NA,0,4.9,"ACTIVATE (in-situ)"
